ID,x,y,RA_deg,Dec_deg,area_px,elongation,size_ratio,class_guess
143,1768.0340315959736,1258.6776520660828,175.39445495078877,47.70706877035199,26.0,1.0843674522319315,0.9575926551550119,star?
144,1405.2523688484212,1268.1165583027064,175.40326503521183,47.667581035375214,37.0,1.0129335072126004,1.059170854753692,star?
145,333.807616014551,1285.9396488397333,175.4275804515933,47.55081776536953,138.0,1.0296281770046745,1.3925712063220128,galaxy?
146,731.8684485132264,1283.585398030535,175.41925057308595,47.59425559185761,24.0,2.2070645923856667,1.0687585023419661,galaxy?
147,266.7798089417821,1293.1281143667875,175.43008058786873,47.5435949953046,25.0,1.3575792810834013,1.056281537619356,galaxy?
148,1461.1294652871047,1297.0739098815025,175.40684114432426,47.67407433416782,26.0,1.0279653956320405,0.9453309323644528,star?
149,1932.5017322871192,1323.4647023375467,175.4016688473401,47.72590500721051,22.0,1.2949692204554635,1.0207550386299584,star?
150,726.4186741617121,1333.5175770775738,175.42744556754687,47.59433426728484,81.0,1.1569259541143322,1.7130220320689862,galaxy?
151,1803.0594278490853,1334.587441287645,175.40607168299044,47.71192033084021,35.0,1.2066348540554395,1.3184518216845593,galaxy?
152,948.7862584749745,1365.274254995448,175.42814829445592,47.61904608918738,33.0,1.0854166666537735,1.0382404307963342,star?
153,240.39133256589656,1375.795626415261,175.44398093308882,47.541827198629655,43.0,1.097410522888751,1.09890307400516,star?
154,1496.8044741893832,1377.4839723519192,175.4191686402408,47.67905635221532,26.0,1.0106897185654984,0.9838805204291973,star?
155,695.254910458405,1379.6632703007135,175.43554042041296,47.59155321715609,26.0,1.2990511188908098,1.20375229463503,star?
156,844.0043042168962,1393.392239897928,175.43479575504045,47.607982504633405,29.0,1.4393144533005013,1.2422700279993142,galaxy?
157,1241.6383259540812,1413.2940151040991,175.4300794598585,47.651674449675546,51.0,1.1861358504810424,1.3865649456333224,galaxy?
158,882.1228530868663,1415.5510740500893,175.43762465813813,47.61244388709407,52.0,1.097351450854883,1.1901827185671707,star?
159,861.9269075571932,1422.2469694669683,175.43911234247807,47.61032858344291,79.0,1.2454814823705818,1.9031338884437472,galaxy?
160,1485.122179368915,1422.693496949306,175.4267355650073,47.67839070310153,61.0,1.0065322187828956,1.1934852868049826,star?
161,1591.5606759203888,1450.000943048834,175.42903644897004,47.690382546551966,1581.0,1.1422179917509863,4.450274369247966,galaxy?
162,182.4222850773499,1425.0834882638735,175.45310838809817,47.536159913111035,26.0,1.0791718053209842,0.9447753638378718,star?
163,1208.8760325397727,1432.6181557584487,175.4338668382404,47.64835717781872,23.0,1.1861933767501067,1.0753648683261512,star?
164,366.43032614313626,1436.6236846779234,175.45131408608364,47.55641036740745,36.0,1.0897029260290314,1.0386808922669999,star?
165,1975.378873114616,1461.9163370760034,175.42328782635232,47.732457653991005,25.0,1.0693570594327337,0.955494748584006,star?
166,195.9105550713568,1475.8145393709337,175.46104714667047,47.53831514227047,112.0,1.23090738164057,1.9883284242983101,galaxy?
167,143.9093554360737,1483.3278052418914,175.4632960307942,47.532737076066525,58.0,1.2158576089661528,1.4017376856641501,galaxy?
168,1049.1980087374925,1487.212936412426,175.44590318769994,47.63165478178825,87.0,1.9244337664823015,1.243327988498794,galaxy?
169,1461.8368718115107,639.7999830590669,175.30024477577618,47.665217456339555,53.0,1.0942616795758122,1.4152366145879656,galaxy?
170,1462.8557355243934,648.2280409500815,175.30159058030486,47.665443882837245,85.0,1.8308929152632618,1.71742874985513,galaxy?
171,1680.9361068878977,724.0058231433427,175.30946218811266,47.69028966596648,863.0,1.8287281188681368,5.994061308384868,galaxy?
172,1728.6128708667459,725.9475314094453,175.308811531593,47.695521691868656,247.0,1.3709284813480809,3.958052162658029,galaxy?
173,1751.0266155725822,730.6795865522193,175.30912520926123,47.698033518224136,177.0,1.2310895792756051,4.178604210908514,galaxy?
174,1597.460861215733,735.1340598187106,175.3129572573422,47.68132744756948,242.0,1.109687109073287,3.949398880563502,galaxy?
175,1694.8937472911289,735.737040578553,175.31108249441414,47.691973785515636,161.0,1.280418962234169,2.614204990640143,galaxy?
176,1744.8928405899803,750.8888141225949,175.31252806105994,47.69763972402059,167.0,2.074110133786598,3.2285840460430597,galaxy?
177,1592.2894200764285,747.2763992285073,175.31503120608056,47.68092853091972,160.0,1.23928296950422,3.0091041536466077,galaxy?
178,1625.0615790701204,755.1781380275692,175.31564957023278,47.684614575303215,892.0,1.1925952489428975,6.280780080254756,galaxy?
179,1678.9203201694327,781.7437372196484,175.31886880825044,47.69085759021308,4945.0,1.4031357810592895,11.524716572502765,galaxy?
180,1641.444824128298,760.020623908527,175.31610346286524,47.68646945315685,989.0,3.230643403008469,6.902631263798199,galaxy?
181,1723.957610496524,770.0605668858988,175.31606214491995,47.69561558138543,1305.0,1.7401436853078898,7.407871570885987,galaxy?
182,1624.0518391437895,783.4197544855288,175.32025066212805,47.684889622494914,1266.0,1.5184701501863946,7.168413098818733,galaxy?
183,1762.5793243712285,774.9359639855127,175.31607135594734,47.69989900489743,494.0,1.4894349389044437,5.423263117611971,galaxy?
184,1761.4376966637903,790.1604843166213,175.31856452622617,47.699982075540575,150.0,2.542964440913411,2.6555496063312267,galaxy?
185,1762.8313353699489,803.8227412349077,175.32075294258073,47.70032059917443,455.0,1.5264274740194002,4.021750185145374,galaxy?
186,1652.534936621862,812.4401519989513,175.32438180505795,47.68839531279051,1593.0,2.103552207847201,8.026829658941779,galaxy?
187,1734.9555104267852,799.3627002415741,175.3205933299974,47.69721613549663,828.0,1.245898484105793,5.931225441572674,galaxy?
188,1777.0837692757607,803.599944017011,175.3204284240355,47.7018737177999,50.0,1.214131201144786,1.2680451631235012,star?
189,1722.098363796887,813.7146069246895,175.32318177024146,47.69600804078316,1209.0,2.394237848668104,7.93182904458719,galaxy?
190,1699.948178015882,827.1990758287582,175.32581726971915,47.69377339025465,910.0,1.5270238951548454,6.388785759016686,galaxy?
191,1750.5139455061646,824.8796607857532,175.32441845016075,47.69926285420197,305.0,1.243947423329337,4.401534606113943,galaxy?
192,1713.5452974294517,852.3553443672229,175.329623468668,47.69560087060591,475.0,3.43177185621679,5.782045606725605,galaxy?
193,92.42168504555165,1066.3211396295726,175.39687753384084,47.521491008201046,5323.0,1.1591226467213773,8.094857253821095,galaxy?
194,76.90220433010543,1029.6761696264189,175.39126236052456,47.5193002924193,125.0,1.157981900002817,1.6844075631344508,galaxy?
195,142.3818219535684,1063.3655730608314,175.3954000006064,47.526906580986186,182.0,1.2084534778969864,1.7589683814248556,galaxy?
